Order ID,Order Date,Ship Date,EmailID,Country,City,State,Revenue,Quantity,Profit,Month-Year,Shipping_Duration,,Profit_Margin,Category,Product Name
CA-2011-169803,4/6/2011,4/12/2011,ScottCohen@gmail.com,United States,Seattle,Washington,33.9,2,2.03,April 2011,6,,6%,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
CA-2013-158694,11/11/2013,11/14/2013,ArianneIrving@gmail.com,United States,Los Angeles,California,67.71,3,32.5,November 2013,3,,48%,Paper,Embossed Ink Jet Note Cards
CA-2013-158694,11/11/2013,11/14/2013,ArianneIrving@gmail.com,United States,Los Angeles,California,129.92,4,38.98,November 2013,3,,30%,Appliances,Belkin F9S820V06 8 Outlet Surge
CA-2013-158694,11/11/2013,11/14/2013,ArianneIrving@gmail.com,United States,Los Angeles,California,467.46,9,191.66,November 2013,3,,41%,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock"
CA-2013-158694,11/11/2013,11/14/2013,ArianneIrving@gmail.com,United States,Los Angeles,California,61.4,5,28.86,November 2013,3,,47%,Paper,Xerox 1933
CA-2013-158694,11/11/2013,11/14/2013,ArianneIrving@gmail.com,United States,Los Angeles,California,720.76,4,187.4,November 2013,3,,26%,Storage,Standard Rollaway File with Lock
CA-2013-158694,11/11/2013,11/14/2013,ArianneIrving@gmail.com,United States,Los Angeles,California,5.18,3,1.81,November 2013,3,,35%,Binders,Peel & Stick Add-On Corner Pockets
CA-2013-158694,11/11/2013,11/14/2013,ArianneIrving@gmail.com,United States,Los Angeles,California,14.7,5,3.97,November 2013,3,,27%,Art,Newell 338
CA-2012-150511,9/18/2012,9/24/2012,AdamBellavance@gmail.com,United States,Des Moines,Washington,18.54,2,8.71,September 2012,6,,47%,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
CA-2012-162166,9/8/2012,9/11/2012,NeomaMurray@gmail.com,United States,Moreno Valley,California,26.4,5,11.88,September 2012,3,,45%,Paper,Xerox 1928
CA-2012-162166,9/8/2012,9/11/2012,NeomaMurray@gmail.com,United States,Moreno Valley,California,41.88,6,0.84,September 2012,3,,2%,Storage,Eldon Shelf Savers Cubes and Bins
CA-2014-160934,1/16/2014,1/20/2014,TonjaTurnell@gmail.com,United States,Los Angeles,California,21.4,5,6.21,January 2014,4,,29%,Art,Newell 347
CA-2012-145485,11/5/2012,11/5/2012,JustinMacKendrick@gmail.com,United States,San Francisco,California,62.8,4,15.7,November 2012,0,,25%,Storage,Hanging Personal Folder File
CA-2014-151071,4/26/2014,4/30/2014,MickBrown@gmail.com,United States,Los Angeles,California,13.9,2,4.52,April 2014,4,,33%,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
US-2014-133312,11/26/2014,11/30/2014,BradleyDrucker@gmail.com,United States,San Francisco,California,359.5,3,-29.61,November 2014,4,,-8%,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
US-2014-133312,11/26/2014,11/30/2014,BradleyDrucker@gmail.com,United States,San Francisco,California,10.48,1,2.83,November 2014,4,,27%,Storage,Sterilite Officeware Hinged File Box
CA-2014-132738,8/5/2014,8/8/2014,HarryMarie@gmail.com,United States,Loveland,Colorado,7.97,2,2.89,August 2014,3,,36%,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
CA-2014-132738,8/5/2014,8/8/2014,HarryMarie@gmail.com,United States,Loveland,Colorado,8.78,1,3.18,August 2014,3,,36%,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9"""
CA-2014-156720,12/31/2014,1/4/2015,JillMatthias@gmail.com,United States,Loveland,Colorado,3.02,3,-0.6,December 2014,4,,-20%,Fasteners,Bagged Rubber Bands
CA-2012-141936,8/7/2012,8/12/2012,ParhenaNorris@gmail.com,United States,Bakersfield,California,19.15,3,6.46,August 2012,5,,34%,Binders,Cardinal Hold-It CD Pocket
CA-2013-150658,11/18/2013,11/23/2013,MaribethSchnelling@gmail.com,United States,Carlsbad,New Mexico,10.78,3,3.37,November 2013,5,,31%,Binders,Avery Non-Stick Binders
CA-2014-146626,12/30/2014,1/6/2015,BenPeterman@gmail.com,United States,Anaheim,California,101.12,8,37.41,December 2014,7,,37%,Furnishings,Nu-Dell Executive Frame
CA-2013-151323,10/24/2013,10/29/2013,AlejandroBallentine@gmail.com,United States,Seattle,Washington,17.05,5,8.18,October 2013,5,,48%,Fasteners,Advantus SlideClip Paper Clips
CA-2012-146696,12/14/2012,12/19/2012,RickDuston@gmail.com,United States,San Diego,California,8.1,2,2.73,December 2012,5,,34%,Binders,Wilson Jones Standard D-Ring Binders
CA-2012-154886,11/8/2012,11/12/2012,ShaunWeien@gmail.com,United States,San Francisco,California,119.9,2,43.16,November 2012,4,,36%,Accessories,Microsoft Arc Touch Mouse
CA-2014-161333,2/3/2014,2/8/2014,JohnLee@gmail.com,United States,Los Angeles,California,86.26,2,29.33,February 2014,5,,34%,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock"
CA-2014-161333,2/3/2014,2/8/2014,JohnLee@gmail.com,United States,Los Angeles,California,139.04,4,38.93,February 2014,5,,28%,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
CA-2014-161333,2/3/2014,2/8/2014,JohnLee@gmail.com,United States,Los Angeles,California,46.8,4,16.38,February 2014,5,,35%,Appliances,Harmony HEPA Quiet Air Purifiers
CA-2014-128734,12/25/2014,1/1/2015,JamesLanier@gmail.com,United States,Chandler,Arizona,8.54,4,1.92,December 2014,7,,22%,Furnishings,Acrylic Self-Standing Desk Frames
CA-2014-128734,12/25/2014,1/1/2015,JamesLanier@gmail.com,United States,Chandler,Arizona,842.38,3,105.3,December 2014,7,,13%,Chairs,Global Leather Executive Chair
CA-2014-125101,3/7/2014,3/11/2014,SallyHughsby@gmail.com,United States,San Francisco,California,67.78,2,16.95,March 2014,4,,25%,Storage,"File Shuttle II and Handi-File, Black"
CA-2014-169929,9/26/2014,9/29/2014,LukeSchmidt@gmail.com,United States,Helena,Montana,39.9,5,10.37,September 2014,3,,26%,Storage,Iris Project Case
CA-2012-156146,10/26/2012,10/30/2012,AndrewGjertsen@gmail.com,United States,Peoria,Arizona,105.58,2,9.24,October 2012,4,,9%,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
CA-2012-156146,10/26/2012,10/30/2012,AndrewGjertsen@gmail.com,United States,Peoria,Arizona,68.72,2,-14.6,October 2012,4,,-21%,Phones,Plantronics MX500i Earset
CA-2011-111192,7/30/2011,8/5/2011,TomStivers@gmail.com,United States,Seattle,Washington,1367.84,8,259.89,July 2011,6,,19%,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"
CA-2012-161627,7/6/2012,7/11/2012,SarahJordon@gmail.com,United States,Pasadena,California,170.35,3,-17.04,July 2012,5,,-10%,Chairs,Novimex Turbo Task Chair
CA-2012-107741,3/8/2012,3/10/2012,FredChung@gmail.com,United States,Pueblo,Colorado,3.41,1,0.89,March 2012,2,,26%,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
CA-2013-148908,11/6/2013,11/9/2013,JosephHolt@gmail.com,United States,San Francisco,California,53.25,2,19.97,November 2013,3,,38%,Binders,GBC Twin Loop Wire Binding Elements
US-2012-120502,4/13/2012,4/19/2012,BillTyler@gmail.com,United States,Los Angeles,California,37.68,2,15.83,April 2012,6,,42%,Furnishings,Flat Face Poster Frame
US-2012-120502,4/13/2012,4/19/2012,BillTyler@gmail.com,United States,Los Angeles,California,258.58,2,19.39,April 2012,6,,7%,Phones,Aastra 57i VoIP phone
US-2012-120502,4/13/2012,4/19/2012,BillTyler@gmail.com,United States,Los Angeles,California,75.84,2,29.58,April 2012,6,,39%,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
US-2014-141943,5/6/2014,5/10/2014,DarrenKoutras@gmail.com,United States,San Francisco,California,23.16,2,11.58,May 2014,4,,50%,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
CA-2011-159709,5/10/2011,5/15/2011,ArianneIrving@gmail.com,United States,Kent,Washington,158.13,3,77.48,May 2011,5,,49%,Envelopes,"Strathmore #10 Envelopes, Ultimate White"
CA-2011-159709,5/10/2011,5/15/2011,ArianneIrving@gmail.com,United States,Kent,Washington,43.6,5,4.36,May 2011,5,,10%,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
CA-2012-142454,8/15/2012,8/19/2012,RichardEichhorn@gmail.com,United States,Oakland,California,104.23,7,28.14,August 2012,4,,27%,Furnishings,Tensor Computer Mounted Lamp
CA-2012-142454,8/15/2012,8/19/2012,RichardEichhorn@gmail.com,United States,Oakland,California,70.26,3,18.97,August 2012,4,,27%,Storage,Mobile Personal File Cube
CA-2013-145898,9/27/2013,9/27/2013,ChuckMagee@gmail.com,United States,Redlands,California,51.45,3,13.89,September 2013,0,,27%,Storage,Advantus Rolling Storage Box
CA-2013-145898,9/27/2013,9/27/2013,ChuckMagee@gmail.com,United States,Redlands,California,7.83,3,3.6,September 2013,0,,46%,Labels,Avery 494
CA-2013-145898,9/27/2013,9/27/2013,ChuckMagee@gmail.com,United States,Redlands,California,35.4,5,13.45,September 2013,0,,38%,Art,SANFORD Major Accent Highlighters
CA-2013-145898,9/27/2013,9/27/2013,ChuckMagee@gmail.com,United States,Redlands,California,29.9,5,13.46,September 2013,0,,45%,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
CA-2014-134635,4/16/2014,4/18/2014,NoelStaavos@gmail.com,United States,Los Angeles,California,79.14,3,36.4,April 2014,2,,46%,Paper,Xerox 1883
US-2014-109582,9/13/2014,9/18/2014,JohnMurray@gmail.com,United States,Los Angeles,California,166.44,3,79.89,September 2014,5,,48%,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
US-2011-147648,11/26/2011,12/1/2011,LindsayShagiari@gmail.com,United States,San Francisco,California,81.98,2,40.17,November 2011,5,,49%,Paper,Xerox 1893
CA-2014-124436,3/20/2014,3/23/2014,SueAnnReed@gmail.com,United States,Fresno,California,14.62,2,5.12,March 2014,3,,35%,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
CA-2014-124436,3/20/2014,3/23/2014,SueAnnReed@gmail.com,United States,Fresno,California,697.16,5,8.71,March 2014,3,,1%,Tables,Chromcraft Round Conference Tables
CA-2014-124436,3/20/2014,3/23/2014,SueAnnReed@gmail.com,United States,Fresno,California,30.93,1,12.68,March 2014,3,,41%,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"
CA-2014-124436,3/20/2014,3/23/2014,SueAnnReed@gmail.com,United States,Fresno,California,27.5,7,9.28,March 2014,3,,34%,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
CA-2014-131037,8/23/2014,8/24/2014,TonyMolinari@gmail.com,United States,San Francisco,California,210.01,1,2.63,August 2014,1,,1%,Tables,Hon Racetrack Conference Tables
CA-2013-116561,9/12/2013,9/18/2013,EugeneBarchas@gmail.com,United States,San Jose,California,332.94,3,6.66,September 2013,6,,2%,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
CA-2013-116561,9/12/2013,9/18/2013,EugeneBarchas@gmail.com,United States,San Jose,California,39.87,2,12.96,September 2013,6,,33%,Binders,GBC Standard Therm-A-Bind Covers
CA-2013-110730,9/24/2013,9/27/2013,CandaceMcMahon@gmail.com,United States,Seattle,Washington,13.68,2,3.69,September 2013,3,,27%,Supplies,Acme Design Stainless Steel Bent Scissors
CA-2013-156265,8/3/2013,8/5/2013,BarryFranzösisch@gmail.com,United States,Los Angeles,California,136.46,2,15.35,August 2013,2,,11%,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
CA-2013-156265,8/3/2013,8/5/2013,BarryFranzösisch@gmail.com,United States,Los Angeles,California,333.58,3,33.36,August 2013,2,,10%,Phones,Nortel Business Series Terminal T7208 Digital phone
CA-2013-156265,8/3/2013,8/5/2013,BarryFranzösisch@gmail.com,United States,Los Angeles,California,12.54,2,4.7,August 2013,2,,37%,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal
US-2014-110989,11/4/2014,11/6/2014,EvaJacobs@gmail.com,United States,Seattle,Washington,43.5,3,10.88,November 2014,2,,25%,Accessories,HP Standard 104 key PS/2 Keyboard
US-2011-131982,3/7/2011,3/11/2011,NoraPelletier@gmail.com,United States,Des Moines,Washington,107.65,2,33.64,March 2011,4,,31%,Binders,Catalog Binders with Expanding Posts
US-2014-114034,1/4/2014,1/9/2014,DelfinaLatchford@gmail.com,United States,Rancho Cucamonga,California,38.88,6,18.66,January 2014,5,,48%,Paper,Xerox 1905
US-2014-115595,10/10/2014,10/12/2014,XylonaPreis@gmail.com,United States,Los Angeles,California,35.2,5,16.54,October 2014,2,,47%,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"
CA-2014-147452,10/1/2014,10/4/2014,CariSayre@gmail.com,United States,Seattle,Washington,11.76,2,5.76,October 2014,3,,49%,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
CA-2014-147452,10/1/2014,10/4/2014,CariSayre@gmail.com,United States,Seattle,Washington,167.94,3,82.29,October 2014,3,,49%,Paper,Xerox 1882
CA-2014-147452,10/1/2014,10/4/2014,CariSayre@gmail.com,United States,Seattle,Washington,3.89,1,1.01,October 2014,3,,26%,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
CA-2014-144484,9/12/2014,9/12/2014,CassandraBrandow@gmail.com,United States,San Francisco,California,32.36,4,11.65,September 2014,0,,36%,Furnishings,"6"" Cubicle Wall Clock, Black"
CA-2014-144484,9/12/2014,9/12/2014,CassandraBrandow@gmail.com,United States,San Francisco,California,406.6,5,113.85,September 2014,0,,28%,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center
CA-2014-125913,1/17/2014,1/17/2014,JackO'Briant@gmail.com,United States,Los Angeles,California,27.92,4,8.1,January 2014,0,,29%,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood"
CA-2014-125913,1/17/2014,1/17/2014,JackO'Briant@gmail.com,United States,Los Angeles,California,399.67,7,-14.99,January 2014,0,,-4%,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
CA-2011-133424,3/30/2011,4/4/2011,Dorrisliebe@gmail.com,United States,Seattle,Washington,15.84,3,0,March 2011,5,,0%,Storage,Sterilite Show Offs Storage Containers
CA-2011-133424,3/30/2011,4/4/2011,Dorrisliebe@gmail.com,United States,Seattle,Washington,44.4,3,22.2,March 2011,5,,50%,Labels,Avery 490
CA-2014-105991,5/6/2014,5/7/2014,LisaHazard@gmail.com,United States,Louisville,Colorado,21.24,9,7.43,May 2014,1,,35%,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
CA-2014-105991,5/6/2014,5/7/2014,LisaHazard@gmail.com,United States,Louisville,Colorado,9.55,8,-7.32,May 2014,1,,-77%,Binders,"Avery Durable Slant Ring Binders, No Labels"
CA-2014-105991,5/6/2014,5/7/2014,LisaHazard@gmail.com,United States,Louisville,Colorado,89.99,3,-152.98,May 2014,1,,-170%,Bookcases,Bestar Classic Bookcase
US-2014-136784,5/1/2014,5/6/2014,AlanDominguez@gmail.com,United States,San Francisco,California,163.96,4,80.34,May 2014,5,,49%,Paper,Xerox 1919
CA-2013-106656,9/24/2013,9/27/2013,DarrinVanHuff@gmail.com,United States,San Diego,California,4.08,2,1.92,September 2013,3,,47%,Envelopes,Poly String Tie Envelopes
CA-2013-106656,9/24/2013,9/27/2013,DarrinVanHuff@gmail.com,United States,San Diego,California,18.9,3,8.69,September 2013,3,,46%,Labels,Avery 51
CA-2014-137876,5/1/2014,5/6/2014,DonJones@gmail.com,United States,San Francisco,California,64.96,2,21.44,May 2014,5,,33%,Furnishings,"Seth Thomas 16"" Steel Case Clock"
CA-2014-137876,5/1/2014,5/6/2014,DonJones@gmail.com,United States,San Francisco,California,30.56,4,14.97,May 2014,5,,49%,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
CA-2012-119508,12/4/2012,12/9/2012,TracyZic@gmail.com,United States,Lakewood,California,16.9,5,6.25,December 2012,5,,37%,Art,Avery Hi-Liter Fluorescent Desk Style Markers
CA-2012-119508,12/4/2012,12/9/2012,TracyZic@gmail.com,United States,Lakewood,California,25.08,6,9.03,December 2012,5,,36%,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
CA-2011-130813,1/7/2011,1/9/2011,LycorisSaunders@gmail.com,United States,Los Angeles,California,19.44,3,9.33,January 2011,2,,48%,Paper,Xerox 225
CA-2012-169278,5/21/2012,5/25/2012,MichelleEllison@gmail.com,United States,Seattle,Washington,26.98,4,8.77,May 2012,4,,33%,Binders,Ibico Plastic and Wire Spiral Binding Combs
CA-2014-111577,10/17/2014,10/22/2014,AnthonyJacobs@gmail.com,United States,Scottsdale,Arizona,307.78,7,111.57,October 2014,5,,36%,Paper,Green Bar Computer Printout Paper
CA-2014-108539,3/22/2014,3/24/2014,StevenCartwright@gmail.com,United States,Los Angeles,California,725.84,4,210.49,March 2014,2,,29%,Storage,Adjustable Depth Letter/Legal Cart
CA-2014-108539,3/22/2014,3/24/2014,StevenCartwright@gmail.com,United States,Los Angeles,California,10.9,3,3.95,March 2014,2,,36%,Binders,"Avery Durable Plastic 1"" Binders"
CA-2014-108539,3/22/2014,3/24/2014,StevenCartwright@gmail.com,United States,Los Angeles,California,8.54,2,2.88,March 2014,2,,34%,Binders,Pressboard Data Binders by Wilson Jones
CA-2011-113768,5/13/2011,5/19/2011,AaronHawkins@gmail.com,United States,Los Angeles,California,279.46,6,20.96,May 2011,6,,8%,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
CA-2011-113768,5/13/2011,5/19/2011,AaronHawkins@gmail.com,United States,Los Angeles,California,8,2,3.84,May 2011,6,,48%,Paper,EcoTones Memo Sheets
CA-2013-138037,9/30/2013,10/4/2013,AndyReiter@gmail.com,United States,San Francisco,California,27.24,5,9.53,September 2013,4,,35%,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos
CA-2011-150490,8/5/2011,8/11/2011,SoniaSunley@gmail.com,United States,San Francisco,California,16.36,1,1.64,August 2011,6,,10%,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo
CA-2011-150490,8/5/2011,8/11/2011,SoniaSunley@gmail.com,United States,San Francisco,California,15.78,2,0.63,August 2011,6,,4%,Storage,Akro Stacking Bins
CA-2011-150490,8/5/2011,8/11/2011,SoniaSunley@gmail.com,United States,San Francisco,California,45.98,2,12.87,August 2011,6,,28%,Art,Boston KS Multi-Size Manual Pencil Sharpener
CA-2011-123477,1/19/2011,1/22/2011,DavidWiener@gmail.com,United States,Springfield,Oregon,64.86,4,6.49,January 2011,3,,10%,Appliances,Fellowes Mighty 8 Compact Surge Protector
CA-2014-158071,6/11/2014,6/16/2014,BillDonatelli@gmail.com,United States,Seattle,Washington,88.78,3,7.77,June 2014,5,,9%,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
CA-2014-158071,6/11/2014,6/16/2014,BillDonatelli@gmail.com,United States,Seattle,Washington,11.56,4,5.43,June 2014,5,,47%,Labels,Avery 512
CA-2014-158071,6/11/2014,6/16/2014,BillDonatelli@gmail.com,United States,Seattle,Washington,15.58,1,3.9,June 2014,5,,25%,Storage,Personal File Boxes with Fold-Down Carry Handle
CA-2014-134152,5/28/2014,6/1/2014,RoyPhan@gmail.com,United States,Seattle,Washington,98.16,6,9.82,May 2014,4,,10%,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo
CA-2014-134152,5/28/2014,6/1/2014,RoyPhan@gmail.com,United States,Seattle,Washington,31.44,3,7.86,May 2014,4,,25%,Art,Staples
CA-2013-136021,8/15/2013,8/19/2013,JillMatthias@gmail.com,United States,Los Angeles,California,15.54,3,7.61,August 2013,4,,49%,Paper,Array Memo Cubes
CA-2013-136021,8/15/2013,8/19/2013,JillMatthias@gmail.com,United States,Los Angeles,California,105.55,6,35.62,August 2013,4,,34%,Machines,Texas Instruments TI-34 Scientific Calculator
CA-2014-164707,2/19/2014,2/22/2014,CynthiaVoltz@gmail.com,United States,Los Angeles,California,167.98,3,10.5,February 2014,3,,6%,Phones,iHome FM Clock Radio with Lightning Dock
CA-2014-164707,2/19/2014,2/22/2014,CynthiaVoltz@gmail.com,United States,Los Angeles,California,109.53,3,47.1,February 2014,3,,43%,Accessories,Memorex Micro Travel Drive 32 GB
CA-2014-164707,2/19/2014,2/22/2014,CynthiaVoltz@gmail.com,United States,Los Angeles,California,9.82,2,4.81,February 2014,3,,49%,Labels,Avery 493
CA-2014-163874,11/11/2014,11/13/2014,NickCrebassa@gmail.com,United States,Seattle,Washington,26.35,3,9.55,November 2014,2,,36%,Binders,GBC Imprintable Covers
CA-2011-104829,11/18/2011,11/21/2011,JohnGrady@gmail.com,United States,Provo,Utah,21.98,7,9.89,November 2011,3,,45%,Paper,"Adams ""While You Were Out"" Message Pads"
US-2013-147340,9/25/2013,9/25/2013,EdwardBecker@gmail.com,United States,San Francisco,California,63.2,5,23.38,September 2013,0,,37%,Furnishings,Nu-Dell Executive Frame
CA-2013-145492,11/21/2013,11/28/2013,MattConnell@gmail.com,United States,Los Angeles,California,39,12,11.31,November 2013,7,,29%,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack"
CA-2013-117681,4/10/2013,4/15/2013,HerbertFlentye@gmail.com,United States,Los Angeles,California,556.67,5,6.55,April 2013,5,,1%,Bookcases,Bush Somerset Collection Bookcase
CA-2014-132262,9/22/2014,9/24/2014,MuhammedLee@gmail.com,United States,Seattle,Washington,71.98,2,15.12,September 2014,2,,21%,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
CA-2014-132262,9/22/2014,9/24/2014,MuhammedLee@gmail.com,United States,Seattle,Washington,79.98,2,26.39,September 2014,2,,33%,Accessories,Logitech M510 Wireless Mouse
US-2013-143280,2/22/2013,2/26/2013,TracyZic@gmail.com,United States,Los Angeles,California,445.96,5,55.75,February 2013,4,,13%,Phones,AT&T 1070 Corded Phone
US-2013-143280,2/22/2013,2/26/2013,TracyZic@gmail.com,United States,Los Angeles,California,36.24,1,15.22,February 2013,4,,42%,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive
US-2013-143280,2/22/2013,2/26/2013,TracyZic@gmail.com,United States,Los Angeles,California,10.65,3,5.01,February 2013,4,,47%,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
CA-2014-108854,12/9/2014,12/15/2014,DeniseMonton@gmail.com,United States,San Francisco,California,87.92,4,40.44,December 2014,6,,46%,Paper,Standard Line While You Were Out Hardbound Telephone Message Book
CA-2014-108854,12/9/2014,12/15/2014,DeniseMonton@gmail.com,United States,San Francisco,California,22.42,1,8.41,December 2014,6,,38%,Binders,"Performers Binder/Pad Holder, Black"
CA-2014-108854,12/9/2014,12/15/2014,DeniseMonton@gmail.com,United States,San Francisco,California,90.48,3,33.93,December 2014,6,,38%,Binders,Vinyl Sectional Post Binders
CA-2014-108854,12/9/2014,12/15/2014,DeniseMonton@gmail.com,United States,San Francisco,California,42.76,1,11.12,December 2014,6,,26%,Storage,"SAFCO Mobile Desk Side File, Wire Frame"
CA-2014-166856,9/19/2014,9/23/2014,TonySayre@gmail.com,United States,Clovis,New Mexico,10.08,7,3.53,September 2014,4,,35%,Binders,Wilson Jones Easy Flow II Sheet Lifters
CA-2014-166856,9/19/2014,9/23/2014,TonySayre@gmail.com,United States,Clovis,New Mexico,101.34,3,8.11,September 2014,4,,8%,Accessories,Kingston Digital DataTraveler 64GB USB 2.0
US-2013-163258,12/30/2013,1/3/2014,PhillipFlathmann@gmail.com,United States,Los Angeles,California,11.23,3,3.93,December 2013,4,,35%,Binders,Acco Translucent Poly Ring Binders
CA-2013-153598,12/4/2013,12/7/2013,NeomaMurray@gmail.com,United States,Los Angeles,California,1649.95,5,659.98,December 2013,3,,40%,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
CA-2013-153598,12/4/2013,12/7/2013,NeomaMurray@gmail.com,United States,Los Angeles,California,111.9,6,51.47,December 2013,3,,46%,Furnishings,3M Polarizing Light Filter Sleeves
US-2013-108497,6/15/2013,6/15/2013,MarcHarrigan@gmail.com,United States,Los Angeles,California,599.17,5,35.25,June 2013,0,,6%,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
CA-2013-113096,9/3/2013,9/5/2013,SamZeldin@gmail.com,United States,San Francisco,California,46.53,3,12.1,September 2013,2,,26%,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black"
CA-2014-129707,4/26/2014,4/30/2014,LarryHughes@gmail.com,United States,Chandler,Arizona,8.9,4,0.67,April 2014,4,,8%,Art,Newell 318
CA-2012-160171,10/19/2012,10/24/2012,RobertMarley@gmail.com,United States,Los Angeles,California,1640.7,5,459.4,October 2012,5,,28%,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
CA-2012-160171,10/19/2012,10/24/2012,RobertMarley@gmail.com,United States,Los Angeles,California,270,3,97.2,October 2012,5,,36%,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
CA-2014-155929,9/10/2014,9/14/2014,ArianneIrving@gmail.com,United States,Glendale,Arizona,6.37,2,2.39,September 2014,4,,38%,Paper,Unpadded Memo Slips
CA-2013-140613,7/23/2013,7/30/2013,KristinaNunn@gmail.com,United States,Sparks,Nevada,86.2,5,25,July 2013,7,,29%,Supplies,"Fiskars 8"" Scissors, 2/Pack"
CA-2014-130631,12/30/2014,1/3/2015,BruceStewart@gmail.com,United States,Edmonds,Washington,19.6,5,9.6,December 2014,4,,49%,Fasteners,Acco Glide Clips
CA-2014-130631,12/30/2014,1/3/2015,BruceStewart@gmail.com,United States,Edmonds,Washington,68.46,2,20.54,December 2014,4,,30%,Furnishings,Hand-Finished Solid Wood Document Frame
CA-2014-116680,9/5/2014,9/7/2014,PeteKriz@gmail.com,United States,San Francisco,California,13.34,6,4.34,September 2014,2,,33%,Binders,Acco Suede Grain Vinyl Round Ring Binder
CA-2014-116680,9/5/2014,9/7/2014,PeteKriz@gmail.com,United States,San Francisco,California,1478.27,8,92.39,September 2014,2,,6%,Tables,"Bush Cubix Conference Tables, Fully Assembled"
CA-2014-101574,9/29/2014,10/5/2014,BruceDegenhardt@gmail.com,United States,Los Angeles,California,9.24,3,4.44,September 2014,6,,48%,Furnishings,Longer-Life Soft White Bulbs
CA-2011-146591,1/20/2011,1/21/2011,TobySwindell@gmail.com,United States,Scottsdale,Arizona,32.34,10,-23.72,January 2011,1,,-73%,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
CA-2011-146591,1/20/2011,1/21/2011,TobySwindell@gmail.com,United States,Scottsdale,Arizona,56.06,4,19.62,January 2011,1,,35%,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"
CA-2011-146591,1/20/2011,1/21/2011,TobySwindell@gmail.com,United States,Scottsdale,Arizona,108.72,5,36.69,January 2011,1,,34%,Envelopes,"Tyvek��Top-Opening Peel & Seel Envelopes, Plain White"
CA-2011-146591,1/20/2011,1/21/2011,TobySwindell@gmail.com,United States,Scottsdale,Arizona,181.47,5,-320.6,January 2011,1,,-177%,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine
